"movie_name","title","reviewer","review","date","ratings"
"young sheldon (2017–2024)","no laugh track","nowego","it took until episode  of season  for me to realise that this has no laugh track yet it is much funner than the show it spins off from the big bang theory dont get me wrong i have been watching tbbt from day one and will continue to watch it but young sheldon is much much funnierlike another reviewer stated it must have been a huge chore trying to find a child to play young sheldon but they have done a fantastic job for me the whole cast does a brilliant job but my favourite is montana jordan as georgie closely followed by annie potts as his grandmother and lance barber as his dadexcellent show and one i look forward to watching each week",2020-01-21,NA
"young sheldon (2017–2024)","honestly i think the older brother and the twin sister steals the show","jessicadavis","while i agree with the criticisms other reviewers have said about young sheldon  i enjoy the supporting cast very much especially meemaw and georgie  im guessing the creators couldnt manage to snag laurie metcalf for her iconic role as mary cooper  which makes for the very big shoes to fill her real life daughter does however do a good job anyway  good clean family viewing is very far and few in between so im grateful for this show ",2020-05-31,NA
"young sheldon (2017–2024)","far surpasses the original","briancham","this is a rare spinoff that far surpasses the original sheldon is surrounded by a cast of believable fleshed out and funny characters rather than the shallow stereotypes in the big bang theory his antics trials and passions were very relatable and nostalgic to me this show has humour actual humour not the canned icarly level humour of the original show and most importantly heart kudos to the actors especially",2022-04-16,NA
"young sheldon (2017–2024)","delightful show  highly recommended","bosporan","sitcoms give me ulcers yet tbbt is enjoyable despite the detestable canned laughter hence young sheldon is an immediate improvement though the beauty is more than skin deep initially it rides in tandem with its elder sibling but has blossomed beyond its roots into an independent exploration of family dynamics tackling everyday issues with empathy and humouriain armitage and especially reagan revord as twins sheldon  missy are fabulous offering sensitivity scope for growth and comedic opportunity not possible in tbbt",2018-03-24,NA
"young sheldon (2017–2024)","one of the best cast sitcoms of all time","steve","theres process and then theres chemistry when the process is right thats good but its no guarantee of anything beyond the generic thats where chemistry comes in the cast of young sheldon has chemistry much of the negative criticism in this forum is unwarranted i think viewers have been conditioned to mindless action filth and gore to the extent where they cant see subtlety or appreciate an aside anymore look at how two and a half men degenerated season after season from suggestivity an art form to near depravity this happens due to a never ending demand to push the barriers of whatever the premise originally mandated to ensure ever increasing laughs or scares or rushes of adrenaline same thing happened to american horror story it remains to be seen what the future holds for young sheldon but by virtue of the nature of a prequel its future is probably our present this is where the writing directing and interpretation of the characters needs to tread carefully too many reviews in this forum were done after just episode  its a great show with some old fashioned values the chemistry between sheldon and missy is magic reagan missy nearly steals the show zoe perry deserves an emmy she nails the mary role as does annie potts with meemaw lets face it the fish out of waterpremise has sustained comedy since there was comedy the three stooges and the marx brothers in high society check out hoi polloi and night at the opera as examples that typify the notion without ill fitting tuxes though the stooges wouldve worn thin without margaret dumont the marxes wouldve become tired quickly penny is the big bangs dumont now in young sheldon he himself is the dumont amongst a horde of red necks dummies and well intended warm working class folk thats why it works for me i sincerely hope the producers respect the short shelf life that this series has and resists any temptation to move away from the excellent formula the first season has created its a series that i thought hollywood had forgotten how to do young georgie is just as appealing as sheldon hes a brat but warm hearted enough not to dislike him missy is feisty without being precocious meemaw is earthy without being a lush george likes his booze and bbqs without being a loser and mary is the glue forget the millenials whos short attention spans have cheapened their taste its a great show i cant get enough",2018-02-02,NA
"young sheldon (2017–2024)","enjoyable","munchere","i have a problem with the reviewers complaining about how sheldon is such a brat and at the same time say they watch tbbt if they watch that show then they must know sheldon is a brat in this show though we have a  year old version of a bratty sheldon in both cases he isnt bratty because hes spoiled or mean hearted hes bratty because hes a genius and a social simpleton thats the point i iiked the show right off but i can also say that it has improved as these brief less than  minute episodes are able to develop the characters and relationships more one reviewer complained about the lack of character development after only watching the first show i also think the actor playing young sheldon is doing a great job as with the adult sheldon the young sheldon is sincere wants to be good knows his own mind but also knows that he doesnt understand social norms and so listens to those close to him although he reserves the right to not accept those norms i enjoy the family dynamic and the situations that arise because hes special this family is much more realistic than the malcom in the middle family a show one reviewer touted as being at a level this show couldnt come up to the characters in mitm were ridiculously stupid the characters in young sheldon each ha ve a unique personality and do things that you have seen others do or can imagine others doing like sheldons brother trying chewing tobacco repeatedly spitting it out in disgust then saying i must be doing something wrong the writing warms the heart as we watch a family moving past disagreements and difficulties caused by their special sheldon  all realizing that they love him and hes family which is more important than those disagreements and difficulties",2017-09-27,NA
"young sheldon (2017–2024)","sweet and funny","cherold","i was surprised how many people dislike the pilot i thought it was an interesting idea done well and now that ive watched six episodes i feel fully justified in saying this is terrific televisionthe show centers on the childhood of the big bang theorys high functioning autistic genius sheldon cooper sheldon is a quirky savant in a very ordinary family with a religious mom and a puzzled dad too smart for his peers the yearold sheldon is boosted to high school where he promptly alienates everyonesome people complain that sheldon is too annoying but why would you want a series about a young sheldon if you didnt want to see someone annoying i find the kid version less irritating primarily because he is powerless and thus is not like his adult counterpart bullying and browbeating and insulting his friends to get his way young sheldon is just trying to survive and more importantly learnin fact my main concern is that sheldon seems a little too normal hes got some funny habits and is a bit obsessive but i would have expected someone far more obnoxious and weird he really just seems precocious and socially cluelessi wasnt surprised that sheldon is socially inept or sometimes rude  if you are then once again i have to ask why on earth you watched this show i was surprised at the sweetness of the series sheldons mom is wonderfully understanding and supportive and even his dad has occasional moments of rough loving insightsome people have said there arent any jokes in this series but its actually very funny no there arent any catskills comics material but if you think there are no jokes i think you just need the bbts laugh track",2018-03-23,NA
"young sheldon (2017–2024)","what a pleasant surprise","dino","when i first read about plans for a tbbt spinoff i did not think that it would work in a million yearsmaybe the reason so many people are disappointed is the huge difference in tone  and the fact that young sheldon is way too cutewhile tbbt is more or less a nerdy version of friends young sheldon is more like a classic family comedy with typical family problems and the special task of raising an asperger geniusthe key ingredients are the same as in tbbt though  fresh humor well defined characters and a brilliant castfor me the best new show of the season",2023-10-04,NA
"young sheldon (2017–2024)","this show has no right to be this good","breneff","after the finale of this previous season i finally have come to the realization that this is one of the better sitcoms i have seen in a very very very long time let me just start off by saying that i never got into big bang theory i had friends who were really into it but whenever i watched it i just saw it as cringe nerd humor by people who werent actually nerds or thats what i thought at the time as time has gone on i realize that theres a lot more inside jokes and deeper moments in that show and the reason why ive come around to it is  because of a young sheldon it takes the best parts of big bang theory and gets rid of the cringey laugh track style comedy for a more dry and intelligent sense of humor and extremely funny witty characters while also ironically being a more mature show about the interpersonal relationships of a family on the verge of collapsing its funny its super heartwarming its sad and its also extremely smart with how it handles its characters i had zero expectations going into the show when i first started watching it but as the years went on its become one of my favorite sitcoms out right now i love the fact that its not afraid to pull back the comedic punches and delve into more dramatic mature themes i think once the show ends people are going to look back and realize how surprisingly high of quality the writing is in the show and its going to go down as one of the greatest sitcoms of all time a",2017-11-12,NA
"young sheldon (2017–2024)","so far  unexpectedly brilliant","fung","anyone expecting more big bang will be sorely disappointed by young sheldon this is a very different kind of show  and a far far better show than we had any right to expect young sheldon could have been a quick cashin on the huge popularity of big bang theory but it turns out to be a whole new thing only loosely connected to the previous showtrue young sheldon does pick up the backstory established for the sheldon of big bang but the writing takes off in a whole new direction gone are the zippy oneliners the exaggerated characters the zaniness what we get instead is something no one could have predicted heartits a huge mistake to think of young sheldon as a prequel to big bang think of it instead as a st century reboot of leave it to beaver this is a sliceoflife story of growing up in texas instead of being setbound like big bang young sheldon is shot largely on locations instead of being stylized its realistic instead of being glib its thoughtful theres plenty of humor but its gentler and more complexthe third episode for example deals with a child coming to grip with the possible death of a parent and with the role of faith in his very logical universe the script doesnt judge and it doesnt forget to be at times hilariously funny the last line had us in stitchesthe acting is uniformly superb sheldons mom perfectly evokes laurie metcalfs older version from big bang annie potts playing sheldons meemaw is as brilliant as shes ever been and thats saying quite a lot and then theres iaian armitage in the title role he doesnt mimic the older sheldon but he does ring absolutely true as a precocious yet naive kid totally out of step with his surroundings after watching him for a halfhour i no longer cared whether he was supposed to be a younger version of some other character hes a totally memorable character in his own rightchuck lorre has taken a huge risk defying audience expectations with young sheldon lets hope he and steven molaro whove cowritten the early episodes can keep the series going as powerfully as it has begun and hope also that audiences can shake off their addiction to big bang theory long enough to appreciate something thats as fresh and groundbreaking today as big bang was eleven years ago",2022-11-20,NA
"american fiction (2023)","american fiction is a smart and wellcrafted film an absolute mustsee","kevinrobbins","american fiction is a comedy drama film written and directed by cord jefferson based on the novel erasure by percival everett starring jeffrey wright in the lead role it stands as one of the best written most damning satires about racial stereotypes to hit movie screens in a very long timein los angeles literature professor thelonious monk ellison jeffrey wright is placed on mandatory leave by his university after frequently arguing with his students over differing opinions on racial issues wishing to spend this time off with his family monk travels to boston to meet up with them and later decides to attend a literary seminar taking place nearby monks qa panel receives very little attention due to most of the attendees choosing instead to watch an onstage interview with author sintara golden issa rae whose novel wes lives in da ghetto has become a number one bestseller surprised at how much sintaras book panders to african american stereotypes yet receives such glowing praise from readers monk decides to write his own novel in the exact same style titling it my pafology and loading it up with every cliche imaginable for a black writer under the pen name stagg r leigh monk sends his completed novel to various publishers out of spite and is soon shocked to discover that he is now being offered  and a movie deal for the rights to his storyit can be difficult for creative people to compromise their vision for the sake of pandering to others all too often many writers artists performers and other similar folk are at the mercy of company executives forcing them to make changes to their work as a result of wishing to keep up with the times of course this can yield mixed results as while the creators in question will likely profit greatly from their amended product a major part of their true selves may have been severely altered in the process this is especially the case with the current political climate with many people being forcibly made to acquiesce to modern views on race sexuality and gender identity whether they agree with any of it or not the film american fiction is an excellent example of how it is possible to satirise the worlds view on stereotypes without once resorting to sensationalism or condescensionfrom the very opening scene you can immediately tell what direction this movie is going to take with its satirical point of view we watch as monk a well educated african american university scholar has an argument with one of his white female students regarding the title of a book he is teaching the class the book in question whose title contains a racial slur offends the young student with hair dyed neon green prompting her to question why he isnt offended along with her monk tells the student that if he is capable of understanding the proper context of what is being taught then she can as well which he soon learns the hard way is not the case at all the scathing yet humorous look at the way modern teachers have to deal with these types of students especially from an african american perspective is one of the many reasons this movie works as well as it does this is because it allows the audience to see the hypocrisy of virtue signalling which calls attention to the subconscious racism on display by the very ones who claim to be against itlater on when monk writes his book we watch as he dumbs down every element of his otherwise intelligent storytelling technique gone is his sophisticated writing style and in its place is the stereotypical african american street vernacular spoken by violent gunwielding criminals as the main characters coming from a man with such a highly educated background it becomes obvious to the viewer that it is a painful experience for monk to compromise what could have been a clever indepth story about two black friends but he forcefully presses on to prove his point about pandering to his surprise monks experiment works a little too well and he finds himself offered a large sum of money just for the publishing rights alone on that note perhaps the best way to describe this film is that its like a combination of mel brookss the producers and spike lees blackkklansman as each involve some kind of deceptive plan that goes horribly right for the protagonistin addition to the sharply satirical humour woven throughout the story the film also has its fair share of deeply emotional moments primarily shown through members of monks immediate family although it is shown that monk had a respectable upbringing his family has still been subjected to various ups and downs that have essentially shaped him into the person he is today for instance his mother agnes leslie uggams suffers from early stages of alzheimers disease causing her to forget most of the great achievements he and his other siblings have accomplished throughout their lives because of this monk is forced into an ultimatum move her into an expensive nursing home with his own money or let his siblings sort things out for a cheaper pricealso monks estranged brother cliff sterling k brown has been living a hedonistic lifestyle after divorcing his wife frequently engaging in drug use and sexual encounters we later see that cliff whose divorce was the result of him coming out as gay is now at odds with agnes due to her homophobic views on family values putting a strain on his relationship with her i was highly impressed with the way director cord jefferson was able to juggle all of monks family issues so smoothly while simultaneously keeping the core satirical elements at the forefront of the story most first time filmmakers would greatly falter in this department but jefferson strikes the perfect balance between darkly comical and touchingly dramatic without ever using cheap jokes or unearned sentimentality to get the point acrossin his best film performance to date jeffrey wright does a fantastic job in the role of monk several times throughout the film we witness monk react to all of the bizarre sometimes frustrating things that end up happening to him and wrights facial expressions and body language certainly shine during these scenes in the previously mentioned opening its easy to understand how irritated monk must be at dealing with socially ignorant people like his offended student and the repressed annoyance he shows is both funny and relatable just by the level of self control he has during this situation ive always found wright to be an underrated actor who has never become a household name despite starring in several on screen productions over the years so its nice to see him finally receive some mainstream acknowledgement for his work in this filmworth mentioning as well is sterling k brown as cliff monks estranged homosexual younger brother what i liked most about cliff as a character is the way in which he acts as a reminder to monk of the importance of staying true to himself in one scene which i wont discuss in too much detail due to spoilers we see cliff and monk talking about the long term impact of doing things to appease others rather than yourself this introspective chat about living life your own way is among the most emotionally affecting parts of the film and brown definitely holds his own alongside wright during this particular moment you are really given the sense that these two brothers now share a common ground despite all of their past disagreementstaking into account its timely subject matter cord jeffersons american fiction stands triumphantly as one of the cleverest funniest satirical films to be released in many years its so rare to see a brand new filmmaker get everything right on their first try while at the same time create something that has the potential to be a talking point for generations to come of course jefferson could not have accomplished any of this without the help of the films cast whom he has given them all great material to work with thanks to his excellent screenplay with all that said jefferson has now established himself as a filmmaker to watch and i eagerly await any future projects he may have on the horizoni rate it a very high ",2024-02-08,NA
"american fiction (2023)","one of the best written most damning satires about racial stereotypes to hit movie screens in a very long time","mrdhwong","for reference i frequently enjoy dumbfun mindless movies and watch basically everything superherorelated you know the kinds of movies where the writing is rarely the draw then i watch something with great writing and feel metaphorical whiplash the difference is drasticwitty dialogue intriguing story and clever scenarios elevate everything the cast all give fantastic performances especially jeffrey wright but for me personally by far the best attribute is the comedy i fullvolume laughed throughout and the humor feels entirely originalmy only dislike is a few subplots like the love life of his brother or the maid that dont seem to be related to the main plot they feel out of place and detract from the main story otherwise i found american fiction to be highly entertaining viewing opening thursday ",2024-01-13,NA
"american fiction (2023)","razorsharp satire of white preoccupation with african american stereotypes","steinersam","american fiction has a great premise one of the best in any movie this year and i overall liked it and think it was well made so im rounding my score up to reflect that but it somehow didnt completely land for me in a way that i find hard to explaini think it was the domestic drama part of the film that didnt completely work for me the movie spends a lot of time on all the ways that jeffrey wright feels overwhelmed by his lifes responsibilities and it sags in some of these parts and makes the movie feel a little bit like a slog and i dont know that i ever completely believed the character played by sterling k brown who never seemed convincing as a gay man but i did like what the film had to say about the burden placed on black people to constantly be representing black people everywhere that white people never have to deal with and i also liked the choose your own adventure ending that takes the film into meta territory in its final scenesso solid double for me but not a home rungrade a",2024-02-08,NA
"american fiction (2023)","the dumber i behave the richer i get","classicsoncall","i was looking forward to this its as funny as i anticipated and didnt disappoint i loved the humor like the way issa rae talked about her book then proceeding to read it i remember how much and how often the theatre broke out in laughterits a story of a black writer who is tired of societys tend to stereotypes so he writes a crappy novel with intention of purely just trolling but people eat it up and it becomes a best seller i think in a way the movie itself is like that it tries to divert away from what youd typically expect from a black story that sounds weird from a story based on black characters lol it reminded me of the photograph  an okay romance movie with issa rae too that i liked because of its portrayal of a love story between two black individuals where the essence of romance took center stage instead being overly focused on their race or any associated strugglesloved how it was directed the subtle yet not so subtle instances of race even though thelonious the social commentary was done really well and did not need to be shoved down your face to be effective the characters are very easy to get invested in even the ones that are short lived ive only seen jeffery wright in supporting roles but he really nails his performance as a lead here which was greatits a film that balances deep emotions with humor a difficult feat to achieve loved how theres a lot going on without the movie feeling overly crowded it seamlessly combines satire and social commentary with a compelling family drama and surprisingly they harmonize flawlessly despite not being fastpaced the film feels tightly packed dedicating time to explore both themes thoroughly moreover the quickwitted dialogue adds an extra layer of brilliance undoubtedly this stands out as one of my favorite films of the year the anticipation i had for it was met and it truly stands as a unique movie",2023-12-18,NA
"american fiction (2023)","satire at its best","ferguson","american fiction is a rightfully angry satire that gets a lot of laughs out of showing how the industry isnt as progressive as it thinks it is what makes it even better is that its also a surprisingly investing family drama that is exactly the kind of film its complaining there arent enough ofthe only thing that doesnt entirely land is the ending its still on point with everything the film has been saying for the past  hours and it is gloriously meta but it feels like it comes at the cost of an actually satisfying resolution to the character based drama its been focusing on regardless its an interesting swingjeffrey wright is amazing in an all too rare leading role its the constant shock at how gullible everyone is the glee in writing his parody book which is visualised in a fun way and the quieter moments of reflection it offers further proof of his comedic talents and shows he can command the screen though that was never in doubtwith tons of charisma and a restrained sadness sterling k brown is really good even if this performance doesnt feel academy award worthy however thats more of a general complaint with watching films after the nominations are announced since it adds a distracting and unfair disadvantage to any performance nominatedcord jefferson makes an impressive debut with both his screenplay and direction the writing has so much wit and the direction has the visual staging to back it up for some very clever gags laura karpmans score accomplishes the difficult task of being a constant presence without becoming overbearing thanks to its calm and easygoing nature",2024-01-05,NA
"american fiction (2023)","this is what great writing can do","feastmode","this film was hilarious i laughed more than i have during a movie in a long time the commentary about the publishing industry and hollywood was spot on the acting was great and character development was well done people in theater were laughing loudly throughout the film that is the first time ive been to a film for adults where people were laughing constantly i loved every moment and wanted the movie to just keep going will watch again when released for streaming my favorite part of the film was the commentary around how americans feel like being more thuggish is more black and real often times you see this trope i want to see a film about stories that havent been told before stop doing the same thing over and over hollywood this film is a nice break from the typical film",2023-12-31,NA
"american fiction (2023)","one of the best premises of the year","evanstondad","an author dejected by the state of society and what readers consider black literature decides to give the people what they want a stereotypical black story what was supposed to be a satirical commentary turns into something more than he ever expectedthis film is an adaptation of the novel erasure by percival everett the film is a good mix of drama and comedy one storyline makes fun of how even though society is becoming more accepting of minorities it unintentionally marginalizes them by continuing to perpetuate stereotypes at the same time another storyline shows an individual struggling with the hardships of life the films display of irony makes it an intriguing watch and reflects our current state as a society this is a great film to watch with friends and discuss afterward",2023-12-13,NA
"american fiction (2023)","im black and its my book","africanbro","there are a lot of things to like or that have potential in american fiction it features a strong castespecially the leadand is built upon an extremely interestingentertaining satirical concept the main problem it faces however is that the constant switching back and forth between intense family drama and farcical satire needed to either be better balanced or shifted from one camp to the other a bit more asis the experience is oddwearisome even if still watchablefor a very basic overview american fiction tells the story of thelonious monk ellison jeffrey wright a stoicuptight writer who wants the black experience portrayed as more than the usual caricatures or stereotypes when a new book comes out that panders to that lowest common denominator monk is as apoplectic as he is depressed but with familymoney issues on the mind he bitbybit gets pulled into writing an africanamerican vernacular piece thatof courseabsolutely blows up and causes some severe conflicts of interestas written by percival everett  cord jefferson also the director american fiction is on one hand a pretty entertaining satire of black representation in american culture maybe a little on the nose but that is sort of the overall point of the entire piece it is easy to laugh at what is transpiring while also reflecting upon how close it creeps to the truthon the other hand american fiction also wants to be a pretty intense family drama dealing with weighty issues like depression mental health as it applies to aging and sexual orientation while these plotpoints and themes are not poor by any stretch of the imagination id argue that they take away from the power of the satirical elements i never made the connection between the wildly different toneseither because i missed some of jeffersons nuance or it simply wasnt presentmy favorite scene in this movie was seeing wright go through a physical transformationintellectualacademic to streetwalking down a hallway i wish american fiction could have tapped into that sort of energy much more than it ultimately did because audiences are so used to seeing wright as the buttonedup serious actor highlighting his ability to play any type of role which is clearly present even if only in spurts here would have potentially done wondersas it stands however american fiction left me feeling a little confusedhollow as to what the whole experience was all about it is clearly wellproduced and has a professional feel to it so id never call it a bad film but i often felt its best potential qualities were somewhat marginalized in favor of plotlines that didnt seem to pay off in the endgame",2024-02-06,NA
"american fiction (2023)","earnest drama first satire second","masonsaul","it was a good time at the movies going to see american fiction its not a story that i have not heard in some form or fashion before but the dramatic content made it fresh over just being a comedyspeaking of comedy sterling k brown was hilarious in the film he just kept me laughing every time he was on the screenamerican fiction makes a lot of points without needing to take a side and was more about the character development of thelonious ellison played by jeffery wright as he deals with life and his familythis movie has a lot of substance to it from the smallest sub plot that was just as engaging to go through as the main one its a very complete film",2024-01-07,NA
"american fiction (2023)","hilarious film full of insight","naheedence","in a nutshellthe story is based on percival everetts book called erasurethis is director cord jeffersons debut hes off to a great start he also wrote the screenplay with percival everett the film has already won the peoples choice award at the toronto international film festival in total it has received  nominations and already won  well deservedthings i likedjeffrey wright is absolutely terrific and does an excellent job carrying this filmthe rest of the cast is also fantastic and includes tracee ellis ross john ortiz erika alexander leslie uggams issa rae sterling k brown keith david and moreim always fascinated by movies about writers im an author of  books you can find them all on amazon from various publishersshameless plug so i love seeing how theyre portrayed in films you can search for my books by using my nane trina boicethe movie absolutely pokes fun at white people who seem to know more about being black than actual black peopleit was heartbreaking to watch the family navigate an aging mother with alzheimers disease my family just went through that and had to say goodbye last fall those scenes were hard to watch for me there are so many decisions that a family needs to make during those difficult times and i thought the film did a good job illustrating thatthere is a lot of clever satirical humor that pokes fun at society race and culturei love the ending of the film that shows several endingsthings i didnt likei really enjoyed thistips for parentskids will be boredthe n word is usedprofanity including many fbombs which also happens to be the name of a book thats talked about a lot in the storytalk of gay sex we see two gay men kisswe see a lot of shirtless menlots of gunshots that result in a bloody death",2024-01-18,NA
"american fiction (2023)","american fiction is a smart and wellcrafted film an absolute mustsee","kevinrobbins","american fiction is a comedy drama film written and directed by cord jefferson based on the novel erasure by percival everett starring jeffrey wright in the lead role it stands as one of the best written most damning satires about racial stereotypes to hit movie screens in a very long timein los angeles literature professor thelonious monk ellison jeffrey wright is placed on mandatory leave by his university after frequently arguing with his students over differing opinions on racial issues wishing to spend this time off with his family monk travels to boston to meet up with them and later decides to attend a literary seminar taking place nearby monks qa panel receives very little attention due to most of the attendees choosing instead to watch an onstage interview with author sintara golden issa rae whose novel wes lives in da ghetto has become a number one bestseller surprised at how much sintaras book panders to african american stereotypes yet receives such glowing praise from readers monk decides to write his own novel in the exact same style titling it my pafology and loading it up with every cliche imaginable for a black writer under the pen name stagg r leigh monk sends his completed novel to various publishers out of spite and is soon shocked to discover that he is now being offered  and a movie deal for the rights to his storyit can be difficult for creative people to compromise their vision for the sake of pandering to others all too often many writers artists performers and other similar folk are at the mercy of company executives forcing them to make changes to their work as a result of wishing to keep up with the times of course this can yield mixed results as while the creators in question will likely profit greatly from their amended product a major part of their true selves may have been severely altered in the process this is especially the case with the current political climate with many people being forcibly made to acquiesce to modern views on race sexuality and gender identity whether they agree with any of it or not the film american fiction is an excellent example of how it is possible to satirise the worlds view on stereotypes without once resorting to sensationalism or condescensionfrom the very opening scene you can immediately tell what direction this movie is going to take with its satirical point of view we watch as monk a well educated african american university scholar has an argument with one of his white female students regarding the title of a book he is teaching the class the book in question whose title contains a racial slur offends the young student with hair dyed neon green prompting her to question why he isnt offended along with her monk tells the student that if he is capable of understanding the proper context of what is being taught then she can as well which he soon learns the hard way is not the case at all the scathing yet humorous look at the way modern teachers have to deal with these types of students especially from an african american perspective is one of the many reasons this movie works as well as it does this is because it allows the audience to see the hypocrisy of virtue signalling which calls attention to the subconscious racism on display by the very ones who claim to be against itlater on when monk writes his book we watch as he dumbs down every element of his otherwise intelligent storytelling technique gone is his sophisticated writing style and in its place is the stereotypical african american street vernacular spoken by violent gunwielding criminals as the main characters coming from a man with such a highly educated background it becomes obvious to the viewer that it is a painful experience for monk to compromise what could have been a clever indepth story about two black friends but he forcefully presses on to prove his point about pandering to his surprise monks experiment works a little too well and he finds himself offered a large sum of money just for the publishing rights alone on that note perhaps the best way to describe this film is that its like a combination of mel brookss the producers and spike lees blackkklansman as each involve some kind of deceptive plan that goes horribly right for the protagonistin addition to the sharply satirical humour woven throughout the story the film also has its fair share of deeply emotional moments primarily shown through members of monks immediate family although it is shown that monk had a respectable upbringing his family has still been subjected to various ups and downs that have essentially shaped him into the person he is today for instance his mother agnes leslie uggams suffers from early stages of alzheimers disease causing her to forget most of the great achievements he and his other siblings have accomplished throughout their lives because of this monk is forced into an ultimatum move her into an expensive nursing home with his own money or let his siblings sort things out for a cheaper pricealso monks estranged brother cliff sterling k brown has been living a hedonistic lifestyle after divorcing his wife frequently engaging in drug use and sexual encounters we later see that cliff whose divorce was the result of him coming out as gay is now at odds with agnes due to her homophobic views on family values putting a strain on his relationship with her i was highly impressed with the way director cord jefferson was able to juggle all of monks family issues so smoothly while simultaneously keeping the core satirical elements at the forefront of the story most first time filmmakers would greatly falter in this department but jefferson strikes the perfect balance between darkly comical and touchingly dramatic without ever using cheap jokes or unearned sentimentality to get the point acrossin his best film performance to date jeffrey wright does a fantastic job in the role of monk several times throughout the film we witness monk react to all of the bizarre sometimes frustrating things that end up happening to him and wrights facial expressions and body language certainly shine during these scenes in the previously mentioned opening its easy to understand how irritated monk must be at dealing with socially ignorant people like his offended student and the repressed annoyance he shows is both funny and relatable just by the level of self control he has during this situation ive always found wright to be an underrated actor who has never become a household name despite starring in several on screen productions over the years so its nice to see him finally receive some mainstream acknowledgement for his work in this filmworth mentioning as well is sterling k brown as cliff monks estranged homosexual younger brother what i liked most about cliff as a character is the way in which he acts as a reminder to monk of the importance of staying true to himself in one scene which i wont discuss in too much detail due to spoilers we see cliff and monk talking about the long term impact of doing things to appease others rather than yourself this introspective chat about living life your own way is among the most emotionally affecting parts of the film and brown definitely holds his own alongside wright during this particular moment you are really given the sense that these two brothers now share a common ground despite all of their past disagreementstaking into account its timely subject matter cord jeffersons american fiction stands triumphantly as one of the cleverest funniest satirical films to be released in many years its so rare to see a brand new filmmaker get everything right on their first try while at the same time create something that has the potential to be a talking point for generations to come of course jefferson could not have accomplished any of this without the help of the films cast whom he has given them all great material to work with thanks to his excellent screenplay with all that said jefferson has now established himself as a filmmaker to watch and i eagerly await any future projects he may have on the horizoni rate it a very high ",2024-02-08,NA
"american fiction (2023)","one of the best written most damning satires about racial stereotypes to hit movie screens in a very long time","mrdhwong","for reference i frequently enjoy dumbfun mindless movies and watch basically everything superherorelated you know the kinds of movies where the writing is rarely the draw then i watch something with great writing and feel metaphorical whiplash the difference is drasticwitty dialogue intriguing story and clever scenarios elevate everything the cast all give fantastic performances especially jeffrey wright but for me personally by far the best attribute is the comedy i fullvolume laughed throughout and the humor feels entirely originalmy only dislike is a few subplots like the love life of his brother or the maid that dont seem to be related to the main plot they feel out of place and detract from the main story otherwise i found american fiction to be highly entertaining viewing opening thursday ",2024-01-13,NA
"american fiction (2023)","razorsharp satire of white preoccupation with african american stereotypes","steinersam","american fiction has a great premise one of the best in any movie this year and i overall liked it and think it was well made so im rounding my score up to reflect that but it somehow didnt completely land for me in a way that i find hard to explaini think it was the domestic drama part of the film that didnt completely work for me the movie spends a lot of time on all the ways that jeffrey wright feels overwhelmed by his lifes responsibilities and it sags in some of these parts and makes the movie feel a little bit like a slog and i dont know that i ever completely believed the character played by sterling k brown who never seemed convincing as a gay man but i did like what the film had to say about the burden placed on black people to constantly be representing black people everywhere that white people never have to deal with and i also liked the choose your own adventure ending that takes the film into meta territory in its final scenesso solid double for me but not a home rungrade a",2024-02-08,NA
"american fiction (2023)","the dumber i behave the richer i get","classicsoncall","i was looking forward to this its as funny as i anticipated and didnt disappoint i loved the humor like the way issa rae talked about her book then proceeding to read it i remember how much and how often the theatre broke out in laughterits a story of a black writer who is tired of societys tend to stereotypes so he writes a crappy novel with intention of purely just trolling but people eat it up and it becomes a best seller i think in a way the movie itself is like that it tries to divert away from what youd typically expect from a black story that sounds weird from a story based on black characters lol it reminded me of the photograph  an okay romance movie with issa rae too that i liked because of its portrayal of a love story between two black individuals where the essence of romance took center stage instead being overly focused on their race or any associated strugglesloved how it was directed the subtle yet not so subtle instances of race even though thelonious the social commentary was done really well and did not need to be shoved down your face to be effective the characters are very easy to get invested in even the ones that are short lived ive only seen jeffery wright in supporting roles but he really nails his performance as a lead here which was greatits a film that balances deep emotions with humor a difficult feat to achieve loved how theres a lot going on without the movie feeling overly crowded it seamlessly combines satire and social commentary with a compelling family drama and surprisingly they harmonize flawlessly despite not being fastpaced the film feels tightly packed dedicating time to explore both themes thoroughly moreover the quickwitted dialogue adds an extra layer of brilliance undoubtedly this stands out as one of my favorite films of the year the anticipation i had for it was met and it truly stands as a unique movie",2023-12-18,NA
