"movie_name","title","reviewer","review","date","ratings"
"American Fiction (2023)","One of the Best Premises of the Year","evanston_dad","An author, dejected by the state of society and what readers consider black literature, decides to give the people what they want: a stereotypical black story. What was supposed to be a satirical commentary turns into something more than he ever expected.This film is an adaptation of the novel Erasure by Percival Everett. The film is a good mix of drama and comedy. One storyline makes fun of how, even though society is becoming more accepting of minorities, it unintentionally marginalizes them by continuing to perpetuate stereotypes. At the same time, another storyline shows an individual struggling with the hardships of life. The film's display of irony makes it an intriguing watch and reflects our current state as a society. This is a great film to watch with friends and discuss afterward.","13 December 2023","8/10"
"American Fiction (2023)","""I'm black and it's my book""","AfricanBro","There are a lot of things to like (or that have potential) in American Fiction. It features a strong cast-especially the lead-and is built upon an extremely interesting/entertaining satirical concept. The main problem it faces, however, is that the constant switching back and forth between intense family drama and farcical satire needed to either be better balanced or shifted from one camp to the other a bit more. As-is, the experience is odd/wearisome even if still watchable.For a very basic overview, American Fiction tells the story of Thelonious ""Monk"" Ellison (Jeffrey Wright), a stoic/up-tight writer who wants the Black experience portrayed as more than the usual caricatures or stereotypes. When a new book comes out that panders to that lowest common denominator, Monk is as apoplectic as he is depressed. But with family/money issues on the mind, he (bit-by-bit) gets pulled into writing an ""African-American vernacular"" piece that-of course-absolutely blows up and causes some severe conflicts of interest.As written by Percival Everett & Cord Jefferson (also the director), American Fiction is, on one hand, a pretty entertaining satire of Black representation in American culture. Maybe a little on the nose, but that is sort of the overall point of the entire piece. It is easy to laugh at what is transpiring while also reflecting upon how close it creeps to the truth.On the other hand, American Fiction also wants to be a pretty intense family drama, dealing with weighty issues like depression, mental health (as it applies to aging), and sexual orientation. While these plot-points and themes are not poor by any stretch of the imagination, I'd argue that they take away from the power of the satirical elements. I never made the connection between the wildly different tones-either because I missed some of Jefferson's nuance or it simply wasn't present.My favorite scene in this movie was seeing Wright go through a physical transformation-intellectual/academic to ""street""-walking down a hallway. I wish American Fiction could have tapped into that sort of energy much more than it ultimately did. Because audiences are so used to seeing Wright as the buttoned-up serious actor, highlighting his ability to play any type of role (which is clearly present, even if only in spurts here) would have potentially done wonders.As it stands, however, American Fiction left me feeling a little confused/hollow as to what the whole experience was all about. It is clearly well-produced and has a professional feel to it so I'd never call it a bad film, but I often felt its best potential qualities were somewhat marginalized in favor of plotlines that didn't seem to pay off in the endgame.","6 February 2024","8/10"
"American Fiction (2023)","Earnest drama first, satire second","masonsaul","It was a good time at the movies going to see American Fiction. It's not a story that I have not heard in some form or fashion before but the dramatic content made it fresh over just being a comedy.Speaking of comedy Sterling K. Brown was hilarious in the film. He just kept me laughing every time he was on the screen.American Fiction makes a lot of points without needing to take a side and was more about the character development of Thelonious Ellison played by Jeffery Wright as he deals with life and his family.This movie has a lot of substance to it, from the smallest sub plot that was just as engaging to go through as the main one. Its a very complete film.","7 January 2024","8/10"
"American Fiction (2023)","Hilarious film full of insight","naheedence","IN A NUTSHELL:
The story is based on Percival Everett's book called ""Erasure.""
This is director Cord Jefferson's debut! He's off to a great start! He also wrote the screenplay with Percival Everett. The film has already won the People's Choice Award at the Toronto International Film Festival. In total, it has received 90 nominations and already won 29! Well deserved.THINGS I LIKED:
Jeffrey Wright is absolutely terrific and does an excellent job carrying this film.The rest of the cast is also fantastic and includes Tracee Ellis Ross, John Ortiz, Erika Alexander, Leslie Uggams, Issa Rae, Sterling K. Brown, Keith David, and more.I'm always fascinated by movies about writers. I'm an author of 31 books (you can find them all on Amazon from various publishers...shameless plug), so I love seeing how they're portrayed in films. You can search for my books by using my nane: Trina Boice.The movie absolutely pokes fun at white people who seem to know more about being black than actual black people.It was heartbreaking to watch the family navigate an aging mother with Alzheimer's Disease. My family just went through that and had to say goodbye last fall. Those scenes were hard to watch for me. There are so many decisions that a family needs to make during those difficult times, and I thought the film did a good job illustrating that.There is a lot of clever, satirical humor that pokes fun at society, race, and culture.I love the ending of the film that shows several endings.THINGS I DIDN'T LIKE:
I really enjoyed this.TIPS FOR PARENTS:
Kids will be bored.The ""N"" word is used.Profanity, including many F-bombs, which also happens to be the name of a book that's talked about a lot in the story.Talk of gay sex. We see two gay men kiss.We see a lot of shirtless men.Lots of gunshots that result in a bloody death.!","18 January 2024","10/10"
"Hazbin Hotel (2019)","Amazing pilot","CriticalOfEverything","I've been following this show's development and progress for 2 out of the 4 years it was being made for, and now that it's finally out I can say that it exceeded every expectation I had for it. Not only was the animation beautiful to look at, but the entire thing was so ridiculously absurd and full of life. The characters are likable and very entertaining, my favourite probably being Alastor. The writing was also spot on. While it may have relied a little too heavily on swearing at points, the whole concept of it being set in hell kind of acts as leeway for that, along with the cartoony expressions, sexual nature of some of the characters, etc. But there were certainly a lot of funny moments in this pilot, in fact I had a massive smile on my face the whole time Alastor was on screen. There was a clear emotional center as well at points, so it was nice to see an adult show that wasn't ONLY centered on raunchy comedy. The music and songs were fantastic too, filled with a lot of energy, helped by the amazing voice cast. All the voice actors/actresses did a superb job and no one slacked off in the slightest. This was clearly made with true love and passion and I really hope it gets more funding or a network picks it up.","22 January 2024","9/10"
"Hazbin Hotel (2019)","What a surprise!!","erincarrott","This show was put on on a whim, and wow was I surprised at how engaging and fun it is. The voice talents are amazing (love Keith David and Alex Brightman, and who could argue against Stephanie Beatriz?), and the writing is great! I honestly was not expecting songs, which are really fun, and there are a lot of references to biblical lore, which I find fascinating.It tackles a lot more issues than just sinning and redemption, and it has an interesting take on demons and the inner workings between different factions. I love the biblically accurate angel representations and attention to detail, and while I was initially skeptical of the animation style, I have grown to really like it.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Absolutely wonderful!","libbyellenadams","I thought it was amazing I really truly hope that viv makes it into a complete series even if she just has to post them on YouTube. The art, songs, characters, and plot are awesome and I can't wait for more!","12 November 2019","10/10"
"Hazbin Hotel (2019)","For a pilot, it's pretty darn good and well animated... however, I do have some concerns","FairlyAnonymous","As a fan of the original pilot back in 2019, I was so excited that Amazon took on the show, I wish they would take on ""Helluva Boss"" as well, which is a show based in the Same universe as well but only à New episode every few months...but I digress Hazbin Hôtel is violent,comedic and and has great chatacter development and parody/Musical à true potential of growth to become à great show. After such a long wait I was sure nothing would ever happen even with the pilot being such an original idea you'll be hooked after one episode and I am truly not a fan of any kind of musical movie or show, however the songs are so full of depravity and émotion that it just feels right, it's truly à one of à kind show. So take a chance watch the pilot on youtube and watch the first 4 épisodes on Amazon. And if you like that check out ""Helluva boss"" you will not be dissapointed also on youtube.","19 January 2024","8/10"
"Hazbin Hotel (2019)","Wow ... after 5 years of waiting they did it!!!!","josephbannister","The pilot was amazing. I loved every minute of it and I wanna see more. Especially more of Alastor.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing show","jamessamolis","The pilot for Hazbin Hotel was positively wonderful! The cast and crew did an amazing job on all of it. The concept is interesting and very well done. The animation looks beautiful and the voice acting was phenomenal! I am looking forward to seeing more!The beginning was a bit fast paced but it slowed down towards the second half of the episode.A lot of the scenes were ones we have already seen (if you are following the creator) but now they have added in context!I think a lot of people need to realize and remember that this is the creators first ever cartoon! And it being the first episode, it's not going to be 100% perfect in all areasBut I do recommend giving Hazbin Hotel a chance! You won't regret it!","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing!!","courtneymenardmenard","For an entirely internet produced project it couldnt have been more amazing. Everything from the animation to the voice acting conveys the efforts of everyone involved in the making of this episode.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Crafted with passion and heart","mercyxvisentin","Since 2019 featured the pilot episode on YouTube, Hazbin Hotel proved there's potential in what the series can bring with its dark, yet comical premise. Along with the musical numbers it also provides. When it finally premiered at long last as a full-fledged series on Amazon Prime, it was EXACTLY as I expected it to be courtesy of creator Vivienne Medrano. Now some will criticize and nitpick over calling this ""filth,"" ""vile,"" ""disturbing,"" or ""inappropriate."" But that's kind of the point.The story goes. The Princess of Hell Charlie Morningstar opts to open a hotel to rehabilitate the damned. However, many are harshly skeptical over such an idea can even happen in Hell that it becomes Charlie's mission to prove them wrong that her business can work and with the help of her closest confidante Vaggie along with a few other very questionable allies right by her side. She goes through all kinds of great lengths to make it a reality and succeed.While I was easily reminded of series Invader Zim with its character designs and setting (Medrano did cite Zim creator Jhonen Vasquez as influence to her work), it's the Animaniacs-like musical sequences that are either joyful, sympathetic, or at times troubling combined with adult-oriented humor similar to South Park that really makes quite a mix. While the premise isn't all that difficult to understand, it's the world-building that really stands out. And the voice cast? The pilot had an interesting set, but when it was given the green light to be made as a full series. Recasting occurred. Nevertheless, it didn't really bother me much as the new cast of voices made the characters sound more appealing and succeed their predecessors well. In the case of Charlie's voice being done by Broadway musical star Erika Henningsen, Stephanie Beatriz as Vaggie, Keith David as Husk, and Blake Roman as Angel Dust? They are very notable and I applaud their speaking/singing performances.Like its sister show Helluva Boss, which takes place in the same universe, Hazbin has its share of unique characters both sinners and local inhabitants that despite having miserable dispositions in this world they currently reside in, they seem to have an ounce of morals that still reside within even when they don't want to show it. And some naysayers will go on to say if you watch this, you think Hell looks pleasant to be in and dismiss it that it ""goes against personal beliefs"" or ""nowhere accurate as in their scriptures."" It's satire. Not meant to be taken seriously in that field at all. There's more to explore in this world.It may be Hell, but can it sell? I sure think so.","30 January 2024","9/10"
"Hazbin Hotel (2019)","Colorful, beautifully animated, and great music! Just one thing for us Christians though...","dlcinaglia","There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.","21 January 2024","9/10"
"Hazbin Hotel (2019)","The Formula: Panty & Stocking + Invader Zim + Animaniacs + South Park = HAZBIN","valen060","I was thoroughly entertained with the pilot of Hazbin Hotel, but one Issue I have is the abundance of sound affects. That being said, I love it, and hope to see more.","27 January 2024","9/10"
"Hazbin Hotel (2019)","Amazing pilot","CriticalOfEverything","I've been following this show's development and progress for 2 out of the 4 years it was being made for, and now that it's finally out I can say that it exceeded every expectation I had for it. Not only was the animation beautiful to look at, but the entire thing was so ridiculously absurd and full of life. The characters are likable and very entertaining, my favourite probably being Alastor. The writing was also spot on. While it may have relied a little too heavily on swearing at points, the whole concept of it being set in hell kind of acts as leeway for that, along with the cartoony expressions, sexual nature of some of the characters, etc. But there were certainly a lot of funny moments in this pilot, in fact I had a massive smile on my face the whole time Alastor was on screen. There was a clear emotional center as well at points, so it was nice to see an adult show that wasn't ONLY centered on raunchy comedy. The music and songs were fantastic too, filled with a lot of energy, helped by the amazing voice cast. All the voice actors/actresses did a superb job and no one slacked off in the slightest. This was clearly made with true love and passion and I really hope it gets more funding or a network picks it up.","22 January 2024","9/10"
"Hazbin Hotel (2019)","What a surprise!!","erincarrott","This show was put on on a whim, and wow was I surprised at how engaging and fun it is. The voice talents are amazing (love Keith David and Alex Brightman, and who could argue against Stephanie Beatriz?), and the writing is great! I honestly was not expecting songs, which are really fun, and there are a lot of references to biblical lore, which I find fascinating.It tackles a lot more issues than just sinning and redemption, and it has an interesting take on demons and the inner workings between different factions. I love the biblically accurate angel representations and attention to detail, and while I was initially skeptical of the animation style, I have grown to really like it.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Absolutely wonderful!","libbyellenadams","I thought it was amazing I really truly hope that viv makes it into a complete series even if she just has to post them on YouTube. The art, songs, characters, and plot are awesome and I can't wait for more!","12 November 2019","10/10"
"Hazbin Hotel (2019)","For a pilot, it's pretty darn good and well animated... however, I do have some concerns","FairlyAnonymous","As a fan of the original pilot back in 2019, I was so excited that Amazon took on the show, I wish they would take on ""Helluva Boss"" as well, which is a show based in the Same universe as well but only à New episode every few months...but I digress Hazbin Hôtel is violent,comedic and and has great chatacter development and parody/Musical à true potential of growth to become à great show. After such a long wait I was sure nothing would ever happen even with the pilot being such an original idea you'll be hooked after one episode and I am truly not a fan of any kind of musical movie or show, however the songs are so full of depravity and émotion that it just feels right, it's truly à one of à kind show. So take a chance watch the pilot on youtube and watch the first 4 épisodes on Amazon. And if you like that check out ""Helluva boss"" you will not be dissapointed also on youtube.","19 January 2024","8/10"
"Hazbin Hotel (2019)","Wow ... after 5 years of waiting they did it!!!!","josephbannister","The pilot was amazing. I loved every minute of it and I wanna see more. Especially more of Alastor.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing show","jamessamolis","The pilot for Hazbin Hotel was positively wonderful! The cast and crew did an amazing job on all of it. The concept is interesting and very well done. The animation looks beautiful and the voice acting was phenomenal! I am looking forward to seeing more!The beginning was a bit fast paced but it slowed down towards the second half of the episode.A lot of the scenes were ones we have already seen (if you are following the creator) but now they have added in context!I think a lot of people need to realize and remember that this is the creators first ever cartoon! And it being the first episode, it's not going to be 100% perfect in all areasBut I do recommend giving Hazbin Hotel a chance! You won't regret it!","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing!!","courtneymenardmenard","For an entirely internet produced project it couldnt have been more amazing. Everything from the animation to the voice acting conveys the efforts of everyone involved in the making of this episode.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Crafted with passion and heart","mercyxvisentin","Since 2019 featured the pilot episode on YouTube, Hazbin Hotel proved there's potential in what the series can bring with its dark, yet comical premise. Along with the musical numbers it also provides. When it finally premiered at long last as a full-fledged series on Amazon Prime, it was EXACTLY as I expected it to be courtesy of creator Vivienne Medrano. Now some will criticize and nitpick over calling this ""filth,"" ""vile,"" ""disturbing,"" or ""inappropriate."" But that's kind of the point.The story goes. The Princess of Hell Charlie Morningstar opts to open a hotel to rehabilitate the damned. However, many are harshly skeptical over such an idea can even happen in Hell that it becomes Charlie's mission to prove them wrong that her business can work and with the help of her closest confidante Vaggie along with a few other very questionable allies right by her side. She goes through all kinds of great lengths to make it a reality and succeed.While I was easily reminded of series Invader Zim with its character designs and setting (Medrano did cite Zim creator Jhonen Vasquez as influence to her work), it's the Animaniacs-like musical sequences that are either joyful, sympathetic, or at times troubling combined with adult-oriented humor similar to South Park that really makes quite a mix. While the premise isn't all that difficult to understand, it's the world-building that really stands out. And the voice cast? The pilot had an interesting set, but when it was given the green light to be made as a full series. Recasting occurred. Nevertheless, it didn't really bother me much as the new cast of voices made the characters sound more appealing and succeed their predecessors well. In the case of Charlie's voice being done by Broadway musical star Erika Henningsen, Stephanie Beatriz as Vaggie, Keith David as Husk, and Blake Roman as Angel Dust? They are very notable and I applaud their speaking/singing performances.Like its sister show Helluva Boss, which takes place in the same universe, Hazbin has its share of unique characters both sinners and local inhabitants that despite having miserable dispositions in this world they currently reside in, they seem to have an ounce of morals that still reside within even when they don't want to show it. And some naysayers will go on to say if you watch this, you think Hell looks pleasant to be in and dismiss it that it ""goes against personal beliefs"" or ""nowhere accurate as in their scriptures."" It's satire. Not meant to be taken seriously in that field at all. There's more to explore in this world.It may be Hell, but can it sell? I sure think so.","30 January 2024","9/10"
"Hazbin Hotel (2019)","Colorful, beautifully animated, and great music! Just one thing for us Christians though...","dlcinaglia","There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.","21 January 2024","9/10"
"Hazbin Hotel (2019)","The Formula: Panty & Stocking + Invader Zim + Animaniacs + South Park = HAZBIN","valen060","I was thoroughly entertained with the pilot of Hazbin Hotel, but one Issue I have is the abundance of sound affects. That being said, I love it, and hope to see more.","27 January 2024","9/10"
"Hazbin Hotel (2019)","Amazing pilot","CriticalOfEverything","I've been following this show's development and progress for 2 out of the 4 years it was being made for, and now that it's finally out I can say that it exceeded every expectation I had for it. Not only was the animation beautiful to look at, but the entire thing was so ridiculously absurd and full of life. The characters are likable and very entertaining, my favourite probably being Alastor. The writing was also spot on. While it may have relied a little too heavily on swearing at points, the whole concept of it being set in hell kind of acts as leeway for that, along with the cartoony expressions, sexual nature of some of the characters, etc. But there were certainly a lot of funny moments in this pilot, in fact I had a massive smile on my face the whole time Alastor was on screen. There was a clear emotional center as well at points, so it was nice to see an adult show that wasn't ONLY centered on raunchy comedy. The music and songs were fantastic too, filled with a lot of energy, helped by the amazing voice cast. All the voice actors/actresses did a superb job and no one slacked off in the slightest. This was clearly made with true love and passion and I really hope it gets more funding or a network picks it up.","22 January 2024","9/10"
"Hazbin Hotel (2019)","What a surprise!!","erincarrott","This show was put on on a whim, and wow was I surprised at how engaging and fun it is. The voice talents are amazing (love Keith David and Alex Brightman, and who could argue against Stephanie Beatriz?), and the writing is great! I honestly was not expecting songs, which are really fun, and there are a lot of references to biblical lore, which I find fascinating.It tackles a lot more issues than just sinning and redemption, and it has an interesting take on demons and the inner workings between different factions. I love the biblically accurate angel representations and attention to detail, and while I was initially skeptical of the animation style, I have grown to really like it.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Absolutely wonderful!","libbyellenadams","I thought it was amazing I really truly hope that viv makes it into a complete series even if she just has to post them on YouTube. The art, songs, characters, and plot are awesome and I can't wait for more!","12 November 2019","10/10"
"Hazbin Hotel (2019)","For a pilot, it's pretty darn good and well animated... however, I do have some concerns","FairlyAnonymous","As a fan of the original pilot back in 2019, I was so excited that Amazon took on the show, I wish they would take on ""Helluva Boss"" as well, which is a show based in the Same universe as well but only à New episode every few months...but I digress Hazbin Hôtel is violent,comedic and and has great chatacter development and parody/Musical à true potential of growth to become à great show. After such a long wait I was sure nothing would ever happen even with the pilot being such an original idea you'll be hooked after one episode and I am truly not a fan of any kind of musical movie or show, however the songs are so full of depravity and émotion that it just feels right, it's truly à one of à kind show. So take a chance watch the pilot on youtube and watch the first 4 épisodes on Amazon. And if you like that check out ""Helluva boss"" you will not be dissapointed also on youtube.","19 January 2024","8/10"
"Hazbin Hotel (2019)","Wow ... after 5 years of waiting they did it!!!!","josephbannister","The pilot was amazing. I loved every minute of it and I wanna see more. Especially more of Alastor.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing show","jamessamolis","The pilot for Hazbin Hotel was positively wonderful! The cast and crew did an amazing job on all of it. The concept is interesting and very well done. The animation looks beautiful and the voice acting was phenomenal! I am looking forward to seeing more!The beginning was a bit fast paced but it slowed down towards the second half of the episode.A lot of the scenes were ones we have already seen (if you are following the creator) but now they have added in context!I think a lot of people need to realize and remember that this is the creators first ever cartoon! And it being the first episode, it's not going to be 100% perfect in all areasBut I do recommend giving Hazbin Hotel a chance! You won't regret it!","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing!!","courtneymenardmenard","For an entirely internet produced project it couldnt have been more amazing. Everything from the animation to the voice acting conveys the efforts of everyone involved in the making of this episode.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Crafted with passion and heart","mercyxvisentin","Since 2019 featured the pilot episode on YouTube, Hazbin Hotel proved there's potential in what the series can bring with its dark, yet comical premise. Along with the musical numbers it also provides. When it finally premiered at long last as a full-fledged series on Amazon Prime, it was EXACTLY as I expected it to be courtesy of creator Vivienne Medrano. Now some will criticize and nitpick over calling this ""filth,"" ""vile,"" ""disturbing,"" or ""inappropriate."" But that's kind of the point.The story goes. The Princess of Hell Charlie Morningstar opts to open a hotel to rehabilitate the damned. However, many are harshly skeptical over such an idea can even happen in Hell that it becomes Charlie's mission to prove them wrong that her business can work and with the help of her closest confidante Vaggie along with a few other very questionable allies right by her side. She goes through all kinds of great lengths to make it a reality and succeed.While I was easily reminded of series Invader Zim with its character designs and setting (Medrano did cite Zim creator Jhonen Vasquez as influence to her work), it's the Animaniacs-like musical sequences that are either joyful, sympathetic, or at times troubling combined with adult-oriented humor similar to South Park that really makes quite a mix. While the premise isn't all that difficult to understand, it's the world-building that really stands out. And the voice cast? The pilot had an interesting set, but when it was given the green light to be made as a full series. Recasting occurred. Nevertheless, it didn't really bother me much as the new cast of voices made the characters sound more appealing and succeed their predecessors well. In the case of Charlie's voice being done by Broadway musical star Erika Henningsen, Stephanie Beatriz as Vaggie, Keith David as Husk, and Blake Roman as Angel Dust? They are very notable and I applaud their speaking/singing performances.Like its sister show Helluva Boss, which takes place in the same universe, Hazbin has its share of unique characters both sinners and local inhabitants that despite having miserable dispositions in this world they currently reside in, they seem to have an ounce of morals that still reside within even when they don't want to show it. And some naysayers will go on to say if you watch this, you think Hell looks pleasant to be in and dismiss it that it ""goes against personal beliefs"" or ""nowhere accurate as in their scriptures."" It's satire. Not meant to be taken seriously in that field at all. There's more to explore in this world.It may be Hell, but can it sell? I sure think so.","30 January 2024","9/10"
"Hazbin Hotel (2019)","Colorful, beautifully animated, and great music! Just one thing for us Christians though...","dlcinaglia","There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.","21 January 2024","9/10"
"Hazbin Hotel (2019)","The Formula: Panty & Stocking + Invader Zim + Animaniacs + South Park = HAZBIN","valen060","I was thoroughly entertained with the pilot of Hazbin Hotel, but one Issue I have is the abundance of sound affects. That being said, I love it, and hope to see more.","27 January 2024","9/10"
"Hazbin Hotel (2019)","Amazing pilot","CriticalOfEverything","I've been following this show's development and progress for 2 out of the 4 years it was being made for, and now that it's finally out I can say that it exceeded every expectation I had for it. Not only was the animation beautiful to look at, but the entire thing was so ridiculously absurd and full of life. The characters are likable and very entertaining, my favourite probably being Alastor. The writing was also spot on. While it may have relied a little too heavily on swearing at points, the whole concept of it being set in hell kind of acts as leeway for that, along with the cartoony expressions, sexual nature of some of the characters, etc. But there were certainly a lot of funny moments in this pilot, in fact I had a massive smile on my face the whole time Alastor was on screen. There was a clear emotional center as well at points, so it was nice to see an adult show that wasn't ONLY centered on raunchy comedy. The music and songs were fantastic too, filled with a lot of energy, helped by the amazing voice cast. All the voice actors/actresses did a superb job and no one slacked off in the slightest. This was clearly made with true love and passion and I really hope it gets more funding or a network picks it up.","22 January 2024","9/10"
"Hazbin Hotel (2019)","What a surprise!!","erincarrott","This show was put on on a whim, and wow was I surprised at how engaging and fun it is. The voice talents are amazing (love Keith David and Alex Brightman, and who could argue against Stephanie Beatriz?), and the writing is great! I honestly was not expecting songs, which are really fun, and there are a lot of references to biblical lore, which I find fascinating.It tackles a lot more issues than just sinning and redemption, and it has an interesting take on demons and the inner workings between different factions. I love the biblically accurate angel representations and attention to detail, and while I was initially skeptical of the animation style, I have grown to really like it.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Absolutely wonderful!","libbyellenadams","I thought it was amazing I really truly hope that viv makes it into a complete series even if she just has to post them on YouTube. The art, songs, characters, and plot are awesome and I can't wait for more!","12 November 2019","10/10"
"Hazbin Hotel (2019)","For a pilot, it's pretty darn good and well animated... however, I do have some concerns","FairlyAnonymous","As a fan of the original pilot back in 2019, I was so excited that Amazon took on the show, I wish they would take on ""Helluva Boss"" as well, which is a show based in the Same universe as well but only à New episode every few months...but I digress Hazbin Hôtel is violent,comedic and and has great chatacter development and parody/Musical à true potential of growth to become à great show. After such a long wait I was sure nothing would ever happen even with the pilot being such an original idea you'll be hooked after one episode and I am truly not a fan of any kind of musical movie or show, however the songs are so full of depravity and émotion that it just feels right, it's truly à one of à kind show. So take a chance watch the pilot on youtube and watch the first 4 épisodes on Amazon. And if you like that check out ""Helluva boss"" you will not be dissapointed also on youtube.","19 January 2024","8/10"
"Hazbin Hotel (2019)","Wow ... after 5 years of waiting they did it!!!!","josephbannister","The pilot was amazing. I loved every minute of it and I wanna see more. Especially more of Alastor.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing show","jamessamolis","The pilot for Hazbin Hotel was positively wonderful! The cast and crew did an amazing job on all of it. The concept is interesting and very well done. The animation looks beautiful and the voice acting was phenomenal! I am looking forward to seeing more!The beginning was a bit fast paced but it slowed down towards the second half of the episode.A lot of the scenes were ones we have already seen (if you are following the creator) but now they have added in context!I think a lot of people need to realize and remember that this is the creators first ever cartoon! And it being the first episode, it's not going to be 100% perfect in all areasBut I do recommend giving Hazbin Hotel a chance! You won't regret it!","29 October 2019","10/10"
"Hazbin Hotel (2019)","Amazing!!","courtneymenardmenard","For an entirely internet produced project it couldnt have been more amazing. Everything from the animation to the voice acting conveys the efforts of everyone involved in the making of this episode.","29 October 2019","10/10"
"Hazbin Hotel (2019)","Crafted with passion and heart","mercyxvisentin","Since 2019 featured the pilot episode on YouTube, Hazbin Hotel proved there's potential in what the series can bring with its dark, yet comical premise. Along with the musical numbers it also provides. When it finally premiered at long last as a full-fledged series on Amazon Prime, it was EXACTLY as I expected it to be courtesy of creator Vivienne Medrano. Now some will criticize and nitpick over calling this ""filth,"" ""vile,"" ""disturbing,"" or ""inappropriate."" But that's kind of the point.The story goes. The Princess of Hell Charlie Morningstar opts to open a hotel to rehabilitate the damned. However, many are harshly skeptical over such an idea can even happen in Hell that it becomes Charlie's mission to prove them wrong that her business can work and with the help of her closest confidante Vaggie along with a few other very questionable allies right by her side. She goes through all kinds of great lengths to make it a reality and succeed.While I was easily reminded of series Invader Zim with its character designs and setting (Medrano did cite Zim creator Jhonen Vasquez as influence to her work), it's the Animaniacs-like musical sequences that are either joyful, sympathetic, or at times troubling combined with adult-oriented humor similar to South Park that really makes quite a mix. While the premise isn't all that difficult to understand, it's the world-building that really stands out. And the voice cast? The pilot had an interesting set, but when it was given the green light to be made as a full series. Recasting occurred. Nevertheless, it didn't really bother me much as the new cast of voices made the characters sound more appealing and succeed their predecessors well. In the case of Charlie's voice being done by Broadway musical star Erika Henningsen, Stephanie Beatriz as Vaggie, Keith David as Husk, and Blake Roman as Angel Dust? They are very notable and I applaud their speaking/singing performances.Like its sister show Helluva Boss, which takes place in the same universe, Hazbin has its share of unique characters both sinners and local inhabitants that despite having miserable dispositions in this world they currently reside in, they seem to have an ounce of morals that still reside within even when they don't want to show it. And some naysayers will go on to say if you watch this, you think Hell looks pleasant to be in and dismiss it that it ""goes against personal beliefs"" or ""nowhere accurate as in their scriptures."" It's satire. Not meant to be taken seriously in that field at all. There's more to explore in this world.It may be Hell, but can it sell? I sure think so.","30 January 2024","9/10"
"Hazbin Hotel (2019)","Colorful, beautifully animated, and great music! Just one thing for us Christians though...","dlcinaglia","There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.There's just way too much going on in this show. So many characters and nearly zero character development. We barely know the main cast, and constantly have new characters thrown at us and it doesn't feel like most of them are necessary. I'm pretty sure an 8 episode run would be better served by focusing on the main cast and the threat from Heaven and Adam the entire time.","21 January 2024","9/10"
"Hazbin Hotel (2019)","The Formula: Panty & Stocking + Invader Zim + Animaniacs + South Park = HAZBIN","valen060","I was thoroughly entertained with the pilot of Hazbin Hotel, but one Issue I have is the abundance of sound affects. That being said, I love it, and hope to see more.","27 January 2024","9/10"
